,article_id,encode_article_id
19144,582462001,19144
19145,582462002,19145
19146,582462004,19146
19147,582462006,19147
19148,582462007,19148
19149,582462008,19149
19150,582477001,19150
19151,582480001,19151
19152,582480004,19152
19153,582480005,19153
19154,582480006,19154
19155,582480013,19155
19156,582480015,19156
19157,582480016,19157
19158,582480023,19158
19159,582480024,19159
19160,582480026,19160
19161,582480027,19161
19162,582480032,19162
19163,582528001,19163
19164,582528002,19164
19165,582535001,19165
19166,582536001,19166
19167,582536002,19167
19168,582577001,19168
19169,582577002,19169
19170,582577004,19170
19171,582577005,19171
19172,582579001,19172
19173,582625005,19173
19174,582625006,19174
19175,582642001,19175
19176,582642002,19176
19177,582642003,19177
19178,582652001,19178
19179,582659001,19179
19180,582659003,19180
19181,582659004,19181
19182,582659006,19182
19183,582694001,19183
19184,582695001,19184
19185,582697001,19185
19186,582699001,19186
19187,582700001,19187
19188,582701001,19188
19189,582737001,19189
19190,582737004,19190
19191,582751001,19191
19192,582754002,19192
19193,582761001,19193
19194,582762001,19194
19195,582766002,19195
19196,582766003,19196
19197,582789001,19197
19198,582789002,19198
19199,582789004,19199
19200,582807001,19200
19201,582847001,19201
19202,582847002,19202
19203,582847006,19203
19204,582881001,19204
19205,582894001,19205
19206,582894005,19206
19207,582902001,19207
19208,582959001,19208
19209,582959002,19209
19210,582987002,19210
19211,582998001,19211
19212,583005001,19212
19213,583009001,19213
19214,583009002,19214
19215,583010002,19215
19216,583030001,19216
19217,583030003,19217
19218,583039001,19218
19219,583041001,19219
19220,583041002,19220
19221,583041005,19221
19222,583044001,19222
19223,583059001,19223
19224,583059002,19224
19225,583059004,19225
19226,583060001,19226
19227,583066001,19227
19228,583072001,19228
19229,583072002,19229
19230,583084003,19230
19231,583084006,19231
19232,583091002,19232
19233,583094001,19233
19234,583104002,19234
19235,583109001,19235
19236,583116002,19236
19237,583120001,19237
19238,583121001,19238
19239,583121004,19239
19240,583121007,19240
19241,583131001,19241
19242,583131003,19242
19243,583131004,19243
19244,583131005,19244
19245,583131008,19245
19246,583131012,19246
19247,583131013,19247
19248,583147001,19248
19249,583147002,19249
19250,583150001,19250
19251,583150002,19251
19252,583150003,19252
19253,583152002,19253
19254,583158007,19254
19255,583158008,19255
19256,583206001,19256
19257,583206002,19257
19258,583209002,19258
19259,583209003,19259
19260,583215001,19260
19261,583215003,19261
19262,583225002,19262
19263,583347001,19263
19264,583351001,19264
19265,583351002,19265
19266,583351005,19266
19267,583351009,19267
19268,583355001,19268
19269,583362001,19269
19270,583362002,19270
19271,583362005,19271
19272,583363001,19272
19273,583381001,19273
19274,583381002,19274
19275,583381003,19275
19276,583388001,19276
19277,583390001,19277
19278,583392001,19278
19279,583410001,19279
19280,583417001,19280
19281,583417002,19281
19282,583417003,19282
19283,583425001,19283
19284,583426001,19284
19285,583431001,19285
19286,583433001,19286
19287,583433002,19287
19288,583434001,19288
19289,583435001,19289
19290,583441001,19290
19291,583443001,19291
19292,583448002,19292
19293,583448003,19293
19294,583451001,19294
19295,583451002,19295
19296,583453001,19296
19297,583454001,19297
19298,583456001,19298
19299,583456003,19299
19300,583456004,19300
19301,583456006,19301
19302,583456007,19302
19303,583463001,19303
19304,583463002,19304
19305,583463004,19305
19306,583483001,19306
19307,583486001,19307
19308,583487001,19308
19309,583487002,19309
19310,583489001,19310
19311,583529004,19311
19312,583529005,19312
19313,583532001,19313
19314,583532004,19314
19315,583532005,19315
19316,583533001,19316
19317,583533002,19317
19318,583534001,19318
19319,583534002,19319
19320,583534004,19320
19321,583534009,19321
19322,583534010,19322
19323,583534011,19323
19324,583534013,19324
19325,583534014,19325
19326,583534015,19326
19327,583534018,19327
19328,583539001,19328
19329,583539002,19329
19330,583539003,19330
19331,583548001,19331
19332,583554002,19332
19333,583558001,19333
19334,583571001,19334
19335,583579001,19335
19336,583579002,19336
19337,583627001,19337
19338,583647001,19338
19339,583647002,19339
19340,583673001,19340
19341,583699001,19341
19342,583699002,19342
19343,583725001,19343
19344,583728001,19344
19345,583732002,19345
19346,583733001,19346
19347,583734001,19347
19348,583734002,19348
19349,583745001,19349
19350,583757001,19350
19351,583757002,19351
19352,583776004,19352
19353,583785004,19353
19354,583785005,19354
19355,583785006,19355
19356,583785007,19356
19357,583785009,19357
19358,583786001,19358
19359,583786004,19359
19360,583786006,19360
19361,583786012,19361
19362,583786013,19362
19363,583787002,19363
19364,583787004,19364
19365,583787005,19365
19366,583787006,19366
19367,583787008,19367
19368,583797001,19368
19369,583797002,19369
19370,583800004,19370
19371,583800005,19371
19372,583800009,19372
19373,583800016,19373
19374,583801002,19374
19375,583801003,19375
19376,583802001,19376
19377,583803005,19377
19378,583804001,19378
19379,583804002,19379
19380,583804003,19380
19381,583805002,19381
19382,583813001,19382
19383,583813002,19383
19384,583813003,19384
19385,583813004,19385
19386,583845001,19386
19387,583863001,19387
19388,583881001,19388
19389,583889001,19389
19390,583893001,19390
19391,583896001,19391
19392,583896003,19392
19393,583897002,19393
19394,583915001,19394
19395,583917002,19395
19396,583918001,19396
19397,583923002,19397
19398,583923004,19398
19399,583924001,19399
19400,583928001,19400
19401,583930001,19401
19402,583933001,19402
19403,583933002,19403
19404,583933003,19404
19405,583933004,19405
19406,583933005,19406
19407,583963002,19407
19408,583964001,19408
19409,583972001,19409
19410,583973002,19410
19411,583974001,19411
19412,583976001,19412
19413,583976002,19413
19414,583976003,19414
19415,583983001,19415
19416,583989001,19416
19417,583989003,19417
19418,583989004,19418
19419,583989005,19419
19420,583989007,19420
19421,584035002,19421
19422,584035003,19422
19423,584035004,19423
19424,584035005,19424
19425,584043001,19425
19426,584043002,19426
19427,584043003,19427
19428,584043004,19428
19429,584059001,19429
19430,584066003,19430
19431,584076001,19431
19432,584076002,19432
19433,584077001,19433
19434,584077003,19434
19435,584084001,19435
19436,584104003,19436
19437,584104004,19437
19438,584112001,19438
19439,584115001,19439
19440,584115002,19440
19441,584115003,19441
19442,584128001,19442
19443,584157001,19443
19444,584157002,19444
19445,584157003,19445
19446,584157006,19446
19447,584157008,19447
19448,584158001,19448
19449,584158002,19449
19450,584181005,19450
19451,584187001,19451
19452,584198001,19452
19453,584200005,19453
19454,584200006,19454
19455,584204003,19455
19456,584206001,19456
19457,584211001,19457
19458,584223001,19458
19459,584223002,19459
19460,584261005,19460
19461,584263001,19461
19462,584263003,19462
19463,584274002,19463
19464,584274003,19464
19465,584276002,19465
19466,584276007,19466
19467,584276008,19467
19468,584276009,19468
19469,584277001,19469
19470,584277002,19470
19471,584277003,19471
19472,584277005,19472
19473,584279001,19473
19474,584279002,19474
19475,584280001,19475
19476,584280002,19476
19477,584281001,19477
19478,584282001,19478
19479,584282002,19479
19480,584282003,19480
19481,584284001,19481
19482,584298001,19482
19483,584298009,19483
19484,584298010,19484
19485,584298011,19485
19486,584298015,19486
19487,584298016,19487
19488,584298017,19488
19489,584298019,19489
19490,584298024,19490
19491,584298025,19491
19492,584298026,19492
19493,584298027,19493
19494,584298028,19494
19495,584298030,19495
19496,584298031,19496
19497,584298032,19497
19498,584298035,19498
19499,584298036,19499
19500,584298037,19500
19501,584298041,19501
19502,584298049,19502
19503,584306001,19503
19504,584306003,19504
19505,584327001,19505
19506,584327002,19506
19507,584327003,19507
19508,584327004,19508
19509,584327005,19509
19510,584330001,19510
19511,584331001,19511
19512,584382001,19512
19513,584382002,19513
19514,584392002,19514
19515,584393002,19515
19516,584394002,19516
19517,584394003,19517
19518,584397002,19518
19519,584397003,19519
19520,584416001,19520
19521,584427001,19521
19522,584438001,19522
19523,584447001,19523
19524,584449001,19524
19525,584449002,19525
19526,584449005,19526
19527,584481001,19527
19528,584483001,19528
19529,584483002,19529
19530,584483003,19530
19531,584483004,19531
19532,584489001,19532
19533,584495001,19533
19534,584495002,19534
19535,584496001,19535
19536,584496002,19536
19537,584510003,19537
19538,584510005,19538
19539,584517001,19539
19540,584519001,19540
19541,584528001,19541
19542,584551002,19542
19543,584551003,19543
19544,584551004,19544
19545,584566003,19545
19546,584566008,19546
19547,584566009,19547
19548,584566010,19548
19549,584569002,19549
19550,584577001,19550
19551,584577002,19551
19552,584579001,19552
19553,584579002,19553
19554,584580001,19554
19555,584580002,19555
19556,584580005,19556
19557,584581001,19557
19558,584581002,19558
19559,584584001,19559
19560,584584003,19560
19561,584585002,19561
19562,584585003,19562
19563,584590005,19563
19564,584591001,19564
19565,584601001,19565
19566,584608001,19566
19567,584611001,19567
19568,584611002,19568
19569,584616001,19569
19570,584618001,19570
19571,584618002,19571
19572,584631001,19572
19573,584631002,19573
19574,584631003,19574
19575,584631017,19575
19576,584631018,19576
19577,584631020,19577
19578,584631021,19578
19579,584631022,19579
19580,584631023,19580
19581,584631030,19581
19582,584631032,19582
19583,584631034,19583
19584,584631038,19584
19585,584631041,19585
19586,584631047,19586
19587,584631049,19587
19588,584631051,19588
19589,584631054,19589
19590,584631055,19590
19591,584631056,19591
19592,584631058,19592
19593,584631059,19593
19594,584631061,19594
19595,584631063,19595
19596,584631066,19596
19597,584631070,19597
19598,584631072,19598
19599,584631076,19599
19600,584631077,19600
19601,584631078,19601
19602,584633001,19602
19603,584633002,19603
19604,584633003,19604
19605,584633004,19605
19606,584639001,19606
19607,584639003,19607
19608,584661002,19608
19609,584661004,19609
19610,584662002,19610
19611,584667001,19611
19612,584667004,19612
19613,584678002,19613
19614,584679001,19614
19615,584679002,19615
19616,584699001,19616
19617,584710001,19617
19618,584722001,19618
19619,584729001,19619
19620,584729002,19620
19621,584729003,19621
19622,584729004,19622
19623,584731002,19623
19624,584752002,19624
19625,584752003,19625
19626,584752004,19626
19627,584757001,19627
19628,584757002,19628
19629,584760001,19629
19630,584760002,19630
19631,584765001,19631
19632,584765002,19632
19633,584771001,19633
19634,584778002,19634
19635,584788001,19635
19636,584789001,19636
19637,584790001,19637
19638,584791001,19638
19639,584791002,19639
19640,584793001,19640
19641,584804001,19641
19642,584838001,19642
19643,584891001,19643
19644,584895001,19644
19645,584895003,19645
19646,584895005,19646
19647,584895006,19647
19648,584895013,19648
19649,584895014,19649
19650,584915003,19650
19651,584915009,19651
19652,584915011,19652
19653,584915012,19653
19654,584915014,19654
19655,584915015,19655
19656,584916001,19656
19657,584917001,19657
19658,584917007,19658
19659,584918003,19659
19660,584918004,19660
19661,584918005,19661
19662,584918008,19662
19663,584925001,19663
19664,584925002,19664
19665,584925004,19665
19666,584927001,19666
19667,584927003,19667
19668,584928001,19668
19669,584928010,19669
19670,584940004,19670
19671,584940007,19671
19672,584940008,19672
19673,584947001,19673
19674,584954001,19674
19675,584959002,19675
19676,584962001,19676
19677,584969001,19677
19678,584973001,19678
19679,584973002,19679
19680,584973003,19680
19681,584987001,19681
19682,584987003,19682
19683,584989001,19683
19684,584989003,19684
19685,584992001,19685
19686,584992003,19686
19687,585000001,19687
19688,585000002,19688
19689,585006001,19689
19690,585006002,19690
19691,585006004,19691
19692,585006006,19692
19693,585094002,19693
19694,585099001,19694
19695,585107001,19695
19696,585107002,19696
19697,585108001,19697
19698,585108002,19698
19699,585108004,19699
19700,585110003,19700
19701,585123002,19701
19702,585123003,19702
19703,585126001,19703
19704,585130001,19704
19705,585130002,19705
19706,585130003,19706
19707,585130004,19707
19708,585130007,19708
19709,585136002,19709
19710,585138001,19710
19711,585138002,19711
19712,585146001,19712
19713,585146002,19713
19714,585152001,19714
19715,585152004,19715
19716,585158001,19716
19717,585158002,19717
19718,585158003,19718
19719,585158008,19719
19720,585177001,19720
19721,585200001,19721
19722,585200002,19722
19723,585200006,19723
19724,585203001,19724
19725,585203002,19725
19726,585203011,19726
19727,585204001,19727
19728,585207001,19728
19729,585207002,19729
19730,585216002,19730
19731,585218001,19731
19732,585221001,19732
19733,585229001,19733
19734,585240001,19734
19735,585251001,19735
19736,585255001,19736
19737,585260004,19737
19738,585260008,19738
19739,585273001,19739
19740,585273003,19740
19741,585273004,19741
19742,585275003,19742
19743,585275004,19743
19744,585275008,19744
19745,585276001,19745
19746,585276003,19746
19747,585276004,19747
19748,585276005,19748
19749,585277001,19749
19750,585277003,19750
19751,585279004,19751
19752,585279006,19752
19753,585290001,19753
19754,585290002,19754
19755,585298001,19755
19756,585302002,19756
19757,585302005,19757
19758,585303001,19758
19759,585342001,19759
19760,585342006,19760
19761,585342008,19761
19762,585355001,19762
19763,585355004,19763
19764,585355008,19764
19765,585368001,19765
19766,585397002,19766
19767,585398002,19767
19768,585398003,19768
19769,585398004,19769
19770,585398005,19770
19771,585398006,19771
19772,585398009,19772
19773,585398011,19773
19774,585405001,19774
19775,585413001,19775
19776,585414001,19776
19777,585440001,19777
19778,585440002,19778
19779,585440004,19779
19780,585440005,19780
19781,585440011,19781
19782,585440012,19782
19783,585440013,19783
19784,585440021,19784
19785,585441001,19785
19786,585441002,19786
19787,585453001,19787
19788,585453004,19788
19789,585471001,19789
19790,585480001,19790
19791,585480002,19791
19792,585480003,19792
19793,585482001,19793
19794,585482003,19794
19795,585499001,19795
19796,585500001,19796
19797,585503001,19797
19798,585503002,19798
19799,585503003,19799
19800,585503004,19800
19801,585503005,19801
19802,585556003,19802
19803,585557001,19803
19804,585557002,19804
19805,585557003,19805
19806,585567001,19806
19807,585571001,19807
19808,585580002,19808
19809,585580003,19809
19810,585581001,19810
19811,585612001,19811
19812,585622001,19812
19813,585633001,19813
19814,585651001,19814
19815,585656001,19815
19816,585657002,19816
19817,585662001,19817
19818,585681001,19818
19819,585682001,19819
19820,585682002,19820
19821,585716001,19821
19822,585724001,19822
19823,585733003,19823
19824,585750001,19824
19825,585750004,19825
19826,585751001,19826
19827,585751002,19827
19828,585751003,19828
19829,585751008,19829
19830,585751009,19830
19831,585754001,19831
19832,585773001,19832
19833,585785001,19833
19834,585785002,19834
19835,585788001,19835
19836,585788002,19836
19837,585788003,19837
19838,585792001,19838
19839,585806001,19839
19840,585806002,19840
19841,585806003,19841
19842,585806004,19842
19843,585806005,19843
19844,585806006,19844
19845,585806007,19845
19846,585806008,19846
19847,585806009,19847
19848,585809001,19848
19849,585809002,19849
19850,585809003,19850
19851,585809005,19851
19852,585812001,19852
19853,585812002,19853
19854,585812003,19854
19855,585829001,19855
19856,585829004,19856
19857,585839001,19857
19858,585851001,19858
19859,585851002,19859
19860,585851003,19860
19861,585851004,19861
19862,585854001,19862
19863,585861004,19863
19864,585861005,19864
19865,585861008,19865
19866,585861013,19866
19867,585861014,19867
19868,585868001,19868
19869,585869003,19869
19870,585877002,19870
19871,585877014,19871
19872,585881001,19872
19873,585882001,19873
19874,585884001,19874
19875,585886001,19875
19876,585913001,19876
19877,585928001,19877
19878,585929001,19878
19879,585929003,19879
19880,585929004,19880
19881,585940001,19881
19882,585955001,19882
19883,585955002,19883
19884,585955003,19884
19885,585955004,19885
19886,585965002,19886
19887,585965003,19887
19888,585969001,19888
19889,585985003,19889
19890,586001001,19890
19891,586007001,19891
19892,586007002,19892
19893,586007003,19893
19894,586011008,19894
19895,586011015,19895
19896,586014001,19896
19897,586014002,19897
19898,586014003,19898
19899,586034001,19899
19900,586051001,19900
19901,586051003,19901
19902,586108002,19902
19903,586116001,19903
19904,586116002,19904
19905,586116006,19905
19906,586116007,19906
19907,586120002,19907
19908,586121002,19908
19909,586126002,19909
19910,586203001,19910
19911,586203002,19911
19912,586207001,19912
19913,586207004,19913
19914,586218001,19914
19915,586218005,19915
19916,586219001,19916
19917,586219005,19917
19918,586219008,19918
19919,586224001,19919
19920,586230001,19920
19921,586240003,19921
19922,586240005,19922
19923,586241001,19923
19924,586244001,19924
19925,586257001,19925
19926,586257002,19926
19927,586265001,19927
19928,586265002,19928
19929,586273001,19929
19930,586273002,19930
19931,586282001,19931
19932,586307003,19932
19933,586307004,19933
19934,586307005,19934
19935,586307009,19935
19936,586307013,19936
19937,586310001,19937
19938,586310005,19938
19939,586310006,19939
19940,586310007,19940
19941,586310010,19941
19942,586310011,19942
19943,586313001,19943
19944,586313002,19944
19945,586313004,19945
19946,586313006,19946
19947,586313010,19947
19948,586333001,19948
19949,586333002,19949
19950,586336001,19950
19951,586336003,19951
19952,586336005,19952
19953,586336006,19953
19954,586336007,19954
19955,586336010,19955
19956,586336011,19956
19957,586336013,19957
19958,586361001,19958
19959,586361002,19959
19960,586362001,19960
19961,586412001,19961
19962,586418003,19962
19963,586418004,19963
19964,586431001,19964
19965,586434001,19965
19966,586441002,19966
19967,586447001,19967
19968,586447002,19968
19969,586447003,19969
19970,586447008,19970
19971,586500001,19971
19972,586503001,19972
19973,586503002,19973
19974,586503005,19974
19975,586515001,19975
19976,586518001,19976
19977,586518003,19977
19978,586518004,19978
19979,586518006,19979
19980,586518007,19980
19981,586530001,19981
19982,586541001,19982
19983,586551001,19983
19984,586551002,19984
19985,586555001,19985
19986,586585001,19986
19987,586585002,19987
19988,586591001,19988
19989,586591002,19989
19990,586591003,19990
19991,586608002,19991
19992,586608003,19992
19993,586608004,19993
19994,586608005,19994
19995,586608009,19995
19996,586645001,19996
19997,586648001,19997
19998,586651002,19998
19999,586651005,19999
20000,586651006,20000
20001,586661001,20001
20002,586661003,20002
20003,586661007,20003
20004,586661008,20004
20005,586661009,20005
20006,586664003,20006
20007,586664004,20007
20008,586664005,20008
20009,586664006,20009
20010,586664009,20010
20011,586664010,20011
20012,586664011,20012
20013,586664012,20013
20014,586666001,20014
20015,586669001,20015
20016,586677001,20016
20017,586677002,20017
20018,586677003,20018
20019,586677004,20019
20020,586679001,20020
20021,586682001,20021
20022,586705002,20022
20023,586705003,20023
20024,586706001,20024
20025,586706002,20025
20026,586706003,20026
20027,586708002,20027
20028,586775002,20028
20029,586775004,20029
20030,586775008,20030
20031,586783001,20031
20032,586795001,20032
20033,586795002,20033
20034,586796003,20034
20035,586796004,20035
20036,586797005,20036
20037,586813001,20037
20038,586813003,20038
20039,586813006,20039
20040,586813007,20040
20041,586814001,20041
20042,586822001,20042
20043,586890001,20043
20044,586892003,20044
20045,586896003,20045
20046,586896004,20046
20047,586896005,20047
20048,586896006,20048
20049,586896014,20049
20050,586896019,20050
20051,586896020,20051
20052,586896029,20052
20053,586896030,20053
20054,586896037,20054
20055,586896039,20055
20056,586898001,20056
20057,586900001,20057
20058,586904003,20058
20059,586904004,20059
20060,586917001,20060
20061,586928001,20061
20062,586955001,20062
20063,586955003,20063
20064,586955009,20064
20065,586955016,20065
20066,586955019,20066
20067,586955022,20067
20068,586955023,20068
20069,586955026,20069
20070,586955028,20070
20071,586955029,20071
20072,586955032,20072
20073,587026001,20073
20074,587026003,20074
20075,587026004,20075
20076,587026006,20076
20077,587026007,20077
20078,587026012,20078
20079,587026013,20079
20080,587026014,20080
20081,587026015,20081
20082,587026020,20082
20083,587026022,20083
20084,587026023,20084
20085,587026025,20085
20086,587026026,20086
20087,587026027,20087
20088,587026028,20088
20089,587026029,20089
20090,587026031,20090
20091,587026032,20091
20092,587026034,20092
20093,587026035,20093
20094,587026036,20094
20095,587026038,20095
20096,587026040,20096
20097,587026041,20097
20098,587030006,20098
20099,587030011,20099
20100,587072001,20100
20101,587078001,20101
20102,587084002,20102
20103,587088002,20103
20104,587088003,20104
20105,587092003,20105
20106,587096001,20106
20107,587096004,20107
20108,587096005,20108
20109,587099002,20109
20110,587099003,20110
20111,587099004,20111
20112,587107001,20112
20113,587107002,20113
20114,587108001,20114
20115,587113001,20115
20116,587115001,20116
20117,587119001,20117
20118,587124001,20118
20119,587128001,20119
20120,587134001,20120
20121,587136003,20121
20122,587137001,20122
20123,587137006,20123
20124,587137008,20124
20125,587137009,20125
20126,587142002,20126
20127,587144001,20127
20128,587189001,20128
20129,587189002,20129
20130,587189003,20130
20131,587191001,20131
20132,587191002,20132
20133,587201001,20133
20134,587201002,20134
20135,587204001,20135
20136,587204002,20136
20137,587205001,20137
20138,587228001,20138
20139,587228002,20139
20140,587229001,20140
20141,587229003,20141
20142,587229004,20142
20143,587229005,20143
20144,587231001,20144
20145,587231002,20145
20146,587236001,20146
20147,587244001,20147
20148,587264001,20148
20149,587272006,20149
20150,587272010,20150
20151,587278001,20151
20152,587278007,20152
20153,587279001,20153
20154,587283003,20154
20155,587283004,20155
20156,587284001,20156
20157,587284007,20157
20158,587286002,20158
20159,587296001,20159
20160,587296002,20160
20161,587304001,20161
20162,587306001,20162
20163,587320001,20163
20164,587374002,20164
20165,587375001,20165
20166,587413001,20166
20167,587419001,20167
20168,587419002,20168
20169,587423001,20169
20170,587423002,20170
20171,587444001,20171
20172,587446001,20172
20173,587446002,20173
20174,587472001,20174
20175,587510002,20175
20176,587512001,20176
20177,587512002,20177
20178,587524001,20178
20179,587524002,20179
20180,587526001,20180
20181,587527001,20181
20182,587539001,20182
20183,587572001,20183
20184,587583001,20184
20185,587583005,20185
20186,587583006,20186
20187,587583007,20187
20188,587637003,20188
20189,587644001,20189
20190,587648001,20190
20191,587674001,20191
20192,587677001,20192
20193,587677002,20193
20194,587677003,20194
20195,587677004,20195
20196,587679001,20196
20197,587679002,20197
20198,587682002,20198
20199,587693001,20199
20200,587704001,20200
20201,587704003,20201
20202,587740004,20202
20203,587748001,20203
20204,587748003,20204
20205,587748004,20205
20206,587753001,20206
20207,587754001,20207
20208,587756001,20208
20209,587759003,20209
20210,587759005,20210
20211,587776001,20211
20212,587782001,20212
20213,587782003,20213
20214,587782004,20214
20215,587782005,20215
20216,587787001,20216
20217,587801001,20217
20218,587813005,20218
20219,587813006,20219
20220,587813008,20220
20221,587829001,20221
20222,587829004,20222
20223,587829005,20223
20224,587829006,20224
20225,587832003,20225
20226,587832006,20226
20227,587832009,20227
20228,587832011,20228
20229,587882001,20229
20230,587905001,20230
20231,587906001,20231
20232,587932001,20232
20233,588008001,20233
20234,588037001,20234
20235,588041001,20235
20236,588041012,20236
20237,588086002,20237
20238,588096001,20238
20239,588096002,20239
20240,588102001,20240
20241,588104002,20241
20242,588105001,20242
20243,588118001,20243
20244,588119001,20244
20245,588126001,20245
20246,588127001,20246
20247,588131001,20247
20248,588145001,20248
20249,588146001,20249
20250,588148002,20250
20251,588155001,20251
20252,588155002,20252
20253,588156001,20253
20254,588184001,20254
20255,588184002,20255
20256,588184003,20256
20257,588184004,20257
20258,588184005,20258
20259,588184006,20259
20260,588184008,20260
20261,588184009,20261
20262,588184012,20262
20263,588184013,20263
20264,588184015,20264
20265,588184016,20265
20266,588184017,20266
20267,588184018,20267
20268,588184019,20268
20269,588198001,20269
20270,588202001,20270
20271,588213001,20271
20272,588229001,20272
20273,588229002,20273
20274,588230001,20274
20275,588231001,20275
20276,588232001,20276
20277,588238001,20277
20278,588245001,20278
20279,588245002,20279
20280,588245003,20280
20281,588245004,20281
20282,588245006,20282
20283,588246001,20283
20284,588247001,20284
20285,588251002,20285
20286,588262001,20286
20287,588266001,20287
20288,588299001,20288
20289,588299002,20289
20290,588299004,20290
20291,588304001,20291
20292,588314001,20292
20293,588322001,20293
20294,588330001,20294
20295,588330002,20295
20296,588330005,20296
20297,588330006,20297
20298,588334001,20298
20299,588334005,20299
20300,588335001,20300
20301,588337001,20301
20302,588337002,20302
20303,588363002,20303
20304,588368001,20304
20305,588386001,20305
20306,588389001,20306
20307,588390001,20307
20308,588392001,20308
20309,588419001,20309
20310,588419002,20310
20311,588421001,20311
20312,588422002,20312
20313,588423001,20313
20314,588423002,20314
20315,588423003,20315
20316,588423004,20316
20317,588424001,20317
20318,588425001,20318
20319,588425003,20319
20320,588430002,20320
20321,588431001,20321
20322,588431002,20322
20323,588436001,20323
20324,588436002,20324
20325,588452001,20325
20326,588452002,20326
20327,588459001,20327
20328,588460001,20328
20329,588464004,20329
20330,588484001,20330
20331,588490001,20331
20332,588490002,20332
20333,588491002,20333
20334,588491004,20334
20335,588504001,20335
20336,588515002,20336
20337,588515003,20337
20338,588515006,20338
20339,588515007,20339
20340,588515008,20340
20341,588515009,20341
20342,588515011,20342
20343,588515012,20343
20344,588522001,20344
20345,588522003,20345
20346,588526001,20346
20347,588526002,20347
20348,588533002,20348
20349,588548002,20349
20350,588549001,20350
20351,588549002,20351
20352,588565001,20352
20353,588565002,20353
20354,588571001,20354
20355,588571002,20355
20356,588571003,20356
20357,588571004,20357
20358,588573001,20358
20359,588573002,20359
20360,588573003,20360
20361,588582001,20361
20362,588588004,20362
20363,588588010,20363
20364,588588012,20364
20365,588592001,20365
20366,588593001,20366
20367,588594002,20367
20368,588608003,20368
20369,588614001,20369
20370,588628001,20370
20371,588659001,20371
20372,588659002,20372
20373,588659003,20373
20374,588659005,20374
20375,588661007,20375
20376,588661010,20376
20377,588665002,20377
20378,588672001,20378
20379,588672002,20379
20380,588674001,20380
20381,588675001,20381
20382,588676001,20382
20383,588677001,20383
20384,588681001,20384
20385,588689001,20385
20386,588689002,20386
20387,588689005,20387
20388,588689008,20388
20389,588689009,20389
20390,588689010,20390
20391,588689012,20391
20392,588689013,20392
20393,588689014,20393
20394,588705001,20394
20395,588705003,20395
20396,588714005,20396
20397,588748001,20397
20398,588754002,20398
20399,588754003,20399
20400,588771001,20400
20401,588771002,20401
20402,588772002,20402
20403,588779001,20403
20404,588781001,20404
20405,588782001,20405
20406,588784001,20406
20407,588785001,20407
20408,588787001,20408
20409,588809006,20409
20410,588812001,20410
20411,588836001,20411
20412,588849001,20412
20413,588867001,20413
20414,588886001,20414
20415,588886002,20415
20416,588893001,20416
20417,588927001,20417
20418,588927004,20418
20419,588927005,20419
20420,588927006,20420
20421,588942002,20421
20422,588942003,20422
20423,588942004,20423
20424,588956001,20424
20425,588966001,20425
20426,588983001,20426
20427,589000001,20427
20428,589001002,20428
20429,589004001,20429
20430,589004002,20430
20431,589004004,20431
20432,589004005,20432
20433,589005001,20433
20434,589017001,20434
20435,589017002,20435
20436,589017003,20436
20437,589026001,20437
20438,589054001,20438
20439,589057001,20439
20440,589059001,20440
20441,589060001,20441
20442,589061001,20442
20443,589062001,20443
20444,589077001,20444
20445,589086001,20445
20446,589092001,20446
20447,589120001,20447
20448,589135001,20448
20449,589136001,20449
20450,589136002,20450
20451,589139001,20451
20452,589140001,20452
20453,589145001,20453
20454,589204002,20454
20455,589221003,20455
20456,589221006,20456
20457,589221007,20457
20458,589222001,20458
20459,589222002,20459
20460,589222003,20460
20461,589222005,20461
20462,589228001,20462
20463,589228002,20463
20464,589229002,20464
20465,589229003,20465
20466,589229005,20466
20467,589229006,20467
20468,589249001,20468
20469,589249002,20469
20470,589254001,20470
20471,589256005,20471
20472,589256006,20472
20473,589256007,20473
20474,589265001,20474
20475,589268001,20475
20476,589268002,20476
20477,589268003,20477
20478,589276001,20478
20479,589276002,20479
20480,589298001,20480
20481,589304002,20481
20482,589305001,20482
20483,589306001,20483
20484,589311001,20484
20485,589314001,20485
20486,589318001,20486
20487,589324001,20487
20488,589328001,20488
20489,589344001,20489
20490,589372001,20490
20491,589374001,20491
20492,589376007,20492
20493,589376008,20493
20494,589376009,20494
20495,589380003,20495
20496,589380004,20496
20497,589410001,20497
20498,589412001,20498
20499,589413001,20499
20500,589415003,20500
20501,589423001,20501
20502,589423002,20502
20503,589423005,20503
20504,589423006,20504
20505,589424001,20505
20506,589425001,20506
20507,589425002,20507
20508,589425007,20508
20509,589428001,20509
20510,589428002,20510
20511,589428004,20511
20512,589428005,20512
20513,589440001,20513
20514,589440002,20514
20515,589440003,20515
20516,589440004,20516
20517,589440005,20517
20518,589448001,20518
20519,589448002,20519
20520,589450001,20520
20521,589450003,20521
20522,589467001,20522
20523,589468002,20523
20524,589469001,20524
20525,589472001,20525
20526,589477001,20526
20527,589484001,20527
20528,589484002,20528
20529,589484003,20529
20530,589484004,20530
20531,589491001,20531
20532,589493001,20532
20533,589514001,20533
20534,589514002,20534
20535,589515001,20535
20536,589520001,20536
20537,589520002,20537
20538,589520003,20538
20539,589520004,20539
20540,589520005,20540
20541,589520007,20541
